airport,degree,betweenness,pagerank,cluster
MN18,0.004972473805718345,0.0004242750779926654,0.0002493379305512158,1
05II,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
05IN,0.0009767359261232463,9.446684038937257e-05,4.0931780643188985e-05,1
KLCK,0.007991475759190196,0.0013314681080965147,0.0002666508761901941,0
KONT,0.01740365832001421,0.0016007891922548614,0.0007902003977105179,0
KSEA,0.028414136032676257,0.005204666589563522,0.0034108284094953897,3
KVNY,0.02575031077961286,0.004457648110192078,0.0008047013508964281,3
05IS,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
KSPI,0.01074409518735571,0.003578505854770988,0.00047126207654451553,0
05MD,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
KMTN,0.0166933049191973,0.003099168269880163,0.0005604945893467339,0
05PS,0.0005327650506126798,1.2525610013762448e-06,3.425516416565473e-05,1
0PA4,0.001775883502042266,0.00020325551984767798,0.00014214520768338117,1
KCXY,0.012608772864500089,0.0021456851405410537,0.0006590205275711308,0
05TA,0.000887941751021133,8.151380285740842e-05,7.42228961394982e-05,1
4TE9,0.0009767359261232463,1.2192052559183523e-05,6.840876331221999e-05,1
K1T7,0.004439708755105665,0.0006545691838627221,0.0003832140330216306,1
KHYI,0.01287515538980643,0.002018582864535708,0.0006442628937304119,0
TE71,0.0011543242763274728,0.00018541884226247533,0.0001057870749779104,1
05TE,0.0022198543775528326,8.703377965891992e-05,4.2904121776628055e-05,1
12TX,0.0007103534008169064,1.9130732324615294e-06,2.8724377553095265e-05,1
1XA0,0.000887941751021133,2.285055195042007e-06,4.734213250811065e-05,1
30TA,0.004439708755105665,0.00021596471384112572,0.00011499552912845991,1
30TX,0.0011543242763274728,0.00016335906646860207,7.058645308552825e-05,1
84TX,0.0004439708755105665,1.6035508244312356e-06,2.4646946881432157e-05,1
88NE,0.0005327650506126798,3.0874034003621256e-06,3.3195061936009825e-05,1
91TE,0.0014207068016338128,3.982870294850635e-05,5.817972549637644e-05,1
9TX5,0.001509500976735926,3.847775940874106e-06,9.160866790422078e-05,1
KBMQ,0.0007991475759190197,3.578170646369796e-06,2.8122025918995312e-05,1
KGYB,0.000887941751021133,2.066435797724234e-06,5.4301728817829933e-05,1
KOGD,0.002752619428165512,2.7900103922868528e-05,7.403110976784773e-05,1
KRYW,0.003019001953471852,0.0002145549263681371,0.00014596161124471132,1
KT82,0.006393180607352157,0.0006690700498314417,0.00017378433613642893,1
TA27,0.0001775883502042266,0.0,2.219856543133834e-05,1
TA49,0.0007103534008169064,6.146607566840828e-06,3.622542308109079e-05,1
TE95,0.0009767359261232463,3.989018292306371e-06,3.737543168352122e-05,1
XA12,0.0007991475759190197,8.376912229229375e-05,8.754177500941916e-05,1
XS12,0.0002663825253063399,0.0,1.9927329048145465e-05,1
05TX,0.0005327650506126798,7.947555544593327e-05,2.935281284615711e-05,1
27OK,0.0005327650506126798,6.589074284712612e-07,3.9653342949754554e-05,1
37XS,0.0001775883502042266,1.4127024013437057e-08,2.3416277934386837e-05,1
KFTW,0.03063399041022909,0.009833057780121425,0.0013105914376418573,3
KGKY,0.015716568993074054,0.0035053744660299133,0.0007501566086599361,0
06AK,0.0005327650506126798,2.0889861768951394e-06,3.232438975630404e-05,1
1AK6,0.0012431184514295863,0.0002757741771018663,9.20056300467969e-05,1
67AK,0.0007103534008169064,5.215428887245333e-05,6.976365957146548e-05,1
80FD,0.0022198543775528326,7.352930097739537e-06,9.012047162961454e-05,1
FD15,0.002930207778369739,1.5069760226278931e-05,0.00011144182504731402,1
FD39,0.002397442727757059,3.543526207591948e-05,0.00016526345897997883,1
FL36,0.005860415556739478,6.60891320207547e-05,0.00018963585185617795,1
KDED,0.004794885455514118,0.0001924400179177515,0.00030528580863432023,1
KF45,0.013230332090214882,0.0009402360354076526,0.0007401600718215329,0
KFXE,0.013496714615521222,0.0011849433293853926,0.0005507621563423742,0
KMLB,0.017670040845320548,0.0026832339566662386,0.0006999328759198398,0
KORL,0.027259811756348784,0.004369039510084351,0.0010688162017029063,3
KSFB,0.023796838927366365,0.00357751718305839,0.0008573998584078432,3
KSPG,0.013940685491031788,0.0010059305804748907,0.000685862432802956,0
KSUA,0.017048481619605753,0.002058789329264676,0.0008518003511931522,0
KX58,0.0013319126265316996,7.341328751217683e-07,0.00014571428115786443,1
KZPH,0.004350914580003552,0.00016322254295837005,0.00018041884992925974,1
06FD,0.0007991475759190197,1.3300757989981044e-07,3.5693644533675074e-05,1
FA71,0.002663825253063399,0.00015987925499720145,0.00013310964992393538,1
06IA,0.0005327650506126798,3.2846196866247727e-06,3.417072309849706e-05,1
06IN,0.0007991475759190197,2.2785956620209052e-05,8.535639830542681e-05,1
II34,0.0011543242763274728,3.4113680068164757e-05,0.0001113670188027697,1
KBLM,0.01740365832001421,0.001406135508658594,0.00047276016194855707,0
KHUF,0.004084532054697212,0.00037880184458867136,0.00019054332585207096,1
KSIV,0.0003551767004084532,1.8670698787524015e-06,3.785687682964619e-05,1
06MO,0.004439708755105665,1.3084023644064348e-05,0.00031111838595862935,1
06NC,0.000887941751021133,8.347899731922345e-05,8.093546081827012e-05,1
3PA1,0.0012431184514295863,0.00013673879058532352,6.799981005004017e-05,1
06OR,0.0001775883502042266,0.0,1.8386629517644837e-05,1
52OR,0.002663825253063399,3.927084657954226e-05,0.0001617363178584607,1
KHIO,0.01749245249511632,0.003904786117345401,0.0008419750680731271,0
06PA,0.0003551767004084532,1.9978365835741956e-06,2.578507794213001e-05,1
CNJ3,0.0005327650506126798,2.7021761220237857e-06,3.9273060504110675e-05,1
06TN,0.0010655301012253596,2.0411846262868528e-06,6.478427496278618e-05,1
41TN,0.001509500976735926,1.368648534357065e-05,0.00011653743065764999,1
06TX,0.0010655301012253596,2.1920636333455868e-05,2.7856493282334348e-05,1
32TX,0.0009767359261232463,7.1006393020682275e-06,6.503457786219188e-05,1
6XA4,0.0002663825253063399,0.0,3.484420212996639e-05,1
74TE,0.0001775883502042266,0.0,2.4241873994693594e-05,1
KBAZ,0.010300124311845143,0.001982525411673049,0.0004825778289246242,0
KDWH,0.006748357307760611,7.661170723941218e-05,0.0002856616397138475,1
TX70,0.0006215592257147931,0.0,4.083011489567284e-05,1
06VA,0.0001775883502042266,4.173235780147907e-07,1.9677518494861773e-05,1
1NC3,0.0011543242763274728,0.000165420813964569,8.274471514357045e-05,1
06WI,0.0007991475759190197,5.924049343866484e-05,4.537030772294681e-05,1
19WI,0.0010655301012253596,3.154786774295754e-05,5.01797653013481e-05,1
KFCM,0.02983484283431007,0.011200923335738766,0.0018185242062524938,3
KMGG,0.0014207068016338128,4.821876490918013e-05,5.0691626157926154e-05,1
KMIC,0.009500976735926123,0.0006177327371126849,0.0005414114253276467,0
MU26,0.0011543242763274728,8.293086662115084e-05,4.021479992691868e-05,1
06WN,0.0013319126265316996,8.155274219570525e-06,4.4290716956582994e-05,1
14WA,0.0006215592257147931,1.4283225993784832e-06,3.625780892238004e-05,1
20WA,0.0014207068016338128,8.558031181605066e-05,5.147085716912761e-05,1
3WA9,0.0007103534008169064,8.439304028003952e-07,3.548111922031047e-05,1
61WA,0.007192328183271177,0.00043346957383693453,0.00043663082452239976,0
80WA,0.0037293553542887587,1.9415395842927016e-05,0.0001436794911797893,1
KORS,0.006570768957556384,0.00021994957264066654,0.0003239158143546349,0
WA42,0.0002663825253063399,5.5788129822041575e-06,2.6468584294675954e-05,1
WN36,0.0016870893269401528,9.329069554004251e-05,4.350709162562399e-05,1
06XS,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
07AA,0.0006215592257147931,3.827790062291526e-05,5.353347217859586e-05,1
07CL,0.0003551767004084532,1.6062720225389554e-08,2.4785086696813422e-05,1
4CA7,0.0011543242763274728,3.484631600537385e-06,5.056186174421872e-05,1
KCIC,0.006393180607352157,0.0002487289255985793,0.0001395983181976928,1
07CO,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
KDEN,0.04945835553187711,0.011004405040433707,0.005647451369976482,2
07KY,0.0001775883502042266,0.0,2.670189106966575e-05,1
KLOU,0.012519978689397976,0.002777985832174889,0.0007276354524489631,0
07NC,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
07OK,0.0003551767004084532,1.2564246020902107e-06,3.574230560636123e-05,1
85OL,0.0002663825253063399,0.0,5.4207680150922316e-05,1
TA80,0.0015982951518380393,0.0001458609277985834,9.680033290376919e-05,1
07OR,0.0018646776771443793,0.0001005884122573047,0.00013480222012459965,1
19WA,0.0018646776771443793,0.0001063619454474668,8.420723705390563e-05,1
6OR8,0.0010655301012253596,2.145764778302065e-05,4.9275305569984685e-05,1
KKLS,0.003995737879595098,0.00035566151400097845,0.000195705513534011,1
KYKM,0.00701473983306695,0.0013694835192031589,0.0004270783816021792,0
OR38,0.0023086485526549456,0.00018592441980966773,0.00011745303129367471,1
WN24,0.0023086485526549456,3.9911810735261346e-05,0.00010468452810415472,1
07TE,0.0004439708755105665,0.0,1.8386629517644837e-05,1
2TA8,0.0002663825253063399,0.0,3.151298481420395e-05,1
8TX7,0.014651038891848694,0.0017800353359815738,0.00026866659515641274,0
KALI,0.0007991475759190197,7.778456727860685e-05,5.10042789121775e-05,1
07TN,0.0007991475759190197,4.660392993813087e-06,4.230218340869544e-05,1
KMNV,0.0004439708755105665,8.639561378743326e-07,2.765067747582048e-05,1
KRHP,0.0009767359261232463,0.00015663562248494542,0.00012596796484319912,1
TN98,0.0028414136032676256,0.0004042785115965721,0.00012074700030152694,1
07TS,0.003019001953471852,0.0001697287857384219,8.325471264064943e-05,1
02FL,0.0007103534008169064,0.0,3.013335947732392e-05,1
08XA,0.000887941751021133,0.00010435313345377117,4.79041523716211e-05,1
14XS,0.0004439708755105665,1.2411373455147637e-07,2.9365821435074313e-05,1
31TA,0.0018646776771443793,0.0003315061875752146,0.00014362385597574575,1
41XS,0.0007103534008169064,4.4985195665265075e-06,3.706613405335782e-05,1
4XA4,0.0007991475759190197,1.585289326305483e-06,5.2652615867716413e-05,1
89TA,0.0007991475759190197,0.0,5.881065361069367e-05,1
9TE7,0.0004439708755105665,6.964327390911932e-08,2.5790662962315086e-05,1
K07R,8.87941751021133e-05,0.0,2.071140691666219e-05,1
K2R9,0.0014207068016338128,0.00025173797389372687,0.00011116038736304713,1
KEDC,0.015982951518380393,0.004465306387868948,0.0006103677403914915,0
KIWS,0.00941218256082401,0.0012681351347206362,0.0003420447388729911,0
KRCK,0.0007991475759190197,1.3072608674335002e-06,3.5175557615384295e-05,1
KRFG,0.0009767359261232463,3.2866314548936494e-06,5.467733288646941e-05,1
KRWV,0.0007991475759190197,5.495143851025692e-07,5.158801336686749e-05,1
KT17,0.0005327650506126798,1.1288721964559134e-06,4.218190765916406e-05,1
KT74,0.002042266027348606,0.00023493333697499687,0.00011691945762135122,1
TE75,0.0010655301012253596,1.4701985337478456e-06,5.066369362570997e-05,1
TS90,0.0002663825253063399,6.919180237288379e-05,2.171223125362442e-05,1
TX92,0.0022198543775528326,0.00011869835465429063,0.00011236484315726571,1
07UT,0.0003551767004084532,2.382963944090907e-07,2.1344518192216456e-05,1
KLGU,0.004883679630616231,0.0003545093384353908,0.00023011910839295123,1
KU77,0.004173326229799325,0.0001577967494166435,0.000183632722014768,1
07VT,0.0003551767004084532,1.1237811717845662e-07,2.8038007858631008e-05,1
ME91,0.005061267980820458,8.078748949019058e-05,0.00027821986872080917,1
VT55,0.002042266027348606,5.277848786184441e-05,8.56614327790386e-05,1
08CL,0.0007991475759190197,1.2576458915499014e-06,4.5230511720601804e-05,1
6CL9,0.0022198543775528326,3.6485321547600027e-06,6.497391277256203e-05,1
KLSN,0.0016870893269401528,3.9114699181670485e-06,4.842584564791564e-05,1
KMOD,0.012076007813887409,0.0008976973430689225,0.0003645818597406523,0
08FA,0.0031077961285739656,4.448525141869266e-06,0.00011889511984001414,1
08FD,0.001775883502042266,1.6515387710981967e-06,0.0001339376044842717,1
FD74,0.0037293553542887587,1.95601904126283e-05,0.0002783685206871674,1
KFPR,0.011188066062866276,0.0007913069650619534,0.0003520721156185548,0
KGNV,0.017137275794707866,0.002057564237294633,0.0005648324905885567,0
KSGJ,0.009323388385721897,0.000528642874237413,0.00018726000101668984,0
KTIX,0.008435446634700763,0.0005334125454999234,0.00027467522232138845,0
KX26,0.005949209731841591,0.0001271403594315168,0.0002524700494230233,1
KX59,0.0037293553542887587,0.00010457566067420044,0.00016728149734580562,1
08FL,0.0006215592257147931,8.262343258981643e-08,3.0140330343967048e-05,1
KGIF,0.005860415556739478,0.00025159629158251755,0.00025171570600398364,1
08ID,0.0005327650506126798,1.147493885650525e-07,3.4721623191578415e-05,1
08LS,0.0001775883502042266,0.0,2.1447521973573827e-05,1
08MA,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
KOWD,0.012519978689397976,0.0007765201588655667,0.00034813983248567064,0
08NC,0.0013319126265316996,2.4053442257694664e-05,6.067698944479049e-05,1
69NC,0.0011543242763274728,2.165572886239081e-05,8.561193132909812e-05,1
KCCO,0.004262120404901438,0.0006222141764459411,0.0002127077524907827,1
KAIO,0.0019534718522464926,8.448693327666964e-05,0.00010185073556414541,1
KMLE,0.01021133013674303,0.0017715378968305004,0.0005312607390107928,0
08NY,0.0001775883502042266,0.0,2.082567372526979e-05,1
08OH,0.0002663825253063399,1.978732201355476e-06,2.5246247124778545e-05,1
KACK,0.017581246670218435,0.000901217935197762,0.0004499733040727477,0
08TX,0.0012431184514295863,4.013758132517884e-05,5.8162486262439185e-05,1
27XA,0.0016870893269401528,0.00014466830090814945,9.257398228522764e-05,1
KDTO,0.022020955425324097,0.004927406480150522,0.0012157984871128053,3
KFNL,0.01287515538980643,0.0017205385172122589,0.0005478472060945409,0
KT67,0.008169064109394424,0.0008570528255907231,0.00038745662234052514,0
TX15,0.003019001953471852,0.00028209579710342884,0.00012504908065302068,1
08VA,0.0006215592257147931,3.663595689651344e-07,2.9343829324824516e-05,1
6VA4,0.0005327650506126798,5.237687664054536e-07,3.4852412046000236e-05,1
KBUY,0.004173326229799325,0.00023780563246458388,0.00011067929915617888,1
KROA,0.01127686023796839,0.0020795550555619906,0.0005130901342170922,0
4TA4,0.0006215592257147931,1.0567214109316523e-05,3.486866509712351e-05,1
KTFP,0.0024862369028591726,0.0002496063802866915,4.5375322514375834e-05,1
09AK,0.0002663825253063399,3.441557863471723e-05,2.3296376312344477e-05,1
AK95,0.0001775883502042266,0.0,4.5925374008780596e-05,1
09CL,0.0009767359261232463,8.771119573536148e-07,5.5237955496916126e-05,1
0CL0,0.002042266027348606,9.82729337138147e-05,7.427535952737562e-05,1
KBLU,0.000887941751021133,2.158415560291621e-05,4.641189342568031e-05,1
KGOO,0.005238856331024685,0.00020178193819474696,0.0001423313319228063,1
09CO,0.0005327650506126798,1.0836490499133502e-06,5.15803000944466e-05,1
KCOS,0.023885633102468478,0.005471092093847284,0.000999633425469688,3
KPUB,0.007192328183271177,0.0011120065931035429,0.0004932926790143934,0
09FA,0.0004439708755105665,2.8764547280748535e-07,3.109489671235765e-05,1
FL29,0.0005327650506126798,2.730209919190634e-05,4.6594018002435834e-05,1
09FD,0.0003551767004084532,0.0,2.7461066109358985e-05,1
09FL,0.0014207068016338128,5.3359420960416955e-06,5.681232816920412e-05,1
KLAL,0.01589415734327828,0.0017153858033677294,0.00047349013226445386,0
KPCM,0.005416444681228911,0.00023033503690346728,0.00018687945599671054,1
KVNC,0.00887941751021133,0.0004111948598147721,0.00044875218162278936,0
KX49,0.0028414136032676256,2.5272540667578987e-05,0.00015638832342871294,1
TN41,0.0010655301012253596,8.2693258340668e-05,4.670132886151542e-05,1
09II,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
09LL,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
86WI,8.87941751021133e-05,0.0,3.403853411149726e-05,1
09MO,0.0002663825253063399,1.5655022112982534e-07,2.8532418677989166e-05,1
KM17,0.0004439708755105665,6.950671228637758e-05,3.7344299735929924e-05,1
09NR,0.0004439708755105665,2.3741319036874266e-06,3.7091776957348164e-05,1
8NC6,0.0003551767004084532,1.4457186164750542e-05,3.824464151731229e-05,1
09OK,0.0001775883502042266,0.0,1.8386629517644837e-05,1
KH04,0.0007103534008169064,0.0001881754108592336,5.541822159909197e-05,1
OK93,0.0009767359261232463,4.9603025753721366e-05,5.9058092869436746e-05,1
09PA,0.001775883502042266,3.746158910623069e-05,2.4032366310824474e-05,1
53IN,0.0004439708755105665,1.0300545629349736e-06,3.3883730196410736e-05,1
71MI,0.012076007813887409,0.00020066345690984233,0.001024830369313454,0
77PA,0.0037293553542887587,5.317316914209718e-05,0.00016823907023262488,1
7PS7,0.00728112235837329,0.00022986850461869136,0.0002316684058826498,0
85PN,0.0010655301012253596,6.402667092773251e-06,7.698185820347992e-05,1
K06C,0.01180962528858107,0.0018739117754577746,0.0005188538463895717,0
K2W5,0.0015982951518380393,1.7703705789929386e-05,7.488575302016017e-05,1
KBTP,0.006481974782454271,0.0013330957837105611,0.0002543933114276089,0
KFKR,0.0031077961285739656,0.0002504295994102738,0.00015825052898092777,1
KLBE,0.009589770911028236,0.0009938149913087228,0.00020613942595806264,0
KLPR,0.0004439708755105665,0.0,2.5607914169880587e-05,1
KPSB,0.0014207068016338128,2.998631458630147e-05,4.991247753519204e-05,1
KWWD,0.010300124311845143,0.0005498324922007511,0.00031066021673798047,0
09TA,0.0003551767004084532,3.94255284175976e-09,3.13921046277383e-05,1
3TX4,0.0007991475759190197,3.080606539777013e-06,0.00022816858824180417,1
09WI,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
KMSP,0.04368673415023974,0.013994766464110561,0.0032654092976616093,2
0AK2,0.0011543242763274728,0.00012227836431856232,0.00011371303965585126,1
